subj,group,cond,cond_other,choice,rt,acc,x_gaze,x_emo,x_head,x_all,cond_other_emo_head,cond_other_emo,cond_other_head
4,1,2,1,2,505,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,581,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,614,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,598,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,558,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,577,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,606,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,539,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,632,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,547,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,420,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,510,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,480,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,1,568,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,442,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,640,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,616,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,483,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,611,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,472,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,499,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,755,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,391,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,635,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,682,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,738,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,661,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,657,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,539,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,729,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,598,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,679,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,546,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,589,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,651,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,496,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,730,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,585,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,506,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,546,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,564,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,650,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,629,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,599,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,2,593,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,616,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,488,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,526,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,731,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,922,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,819,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,697,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,657,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,508,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,658,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,791,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,523,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,642,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,722,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,671,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,684,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,604,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,601,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,587,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,465,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,492,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,1,575,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,494,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,789,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,646,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,614,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,692,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,587,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,691,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,542,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,567,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,400,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,383,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,1123,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,2,652,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,639,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,684,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,908,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,686,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,1,715,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,594,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,716,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,1,1,2,723,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,1,1,1,941,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
4,1,2,1,2,699,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,669,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,757,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,766,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,913,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,1,1,1,725,1,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,500,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,1,1,2,633,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
4,1,2,1,2,678,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,826,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
4,1,2,1,2,619,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,609,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,637,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
4,1,2,1,2,550,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,2,2,1129,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,735,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,677,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,658,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,711,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,797,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,617,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,620,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,594,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,493,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,612,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,523,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,681,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,632,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,1006,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,883,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,598,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,640,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,520,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,613,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,632,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,536,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,530,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,558,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,474,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,484,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,525,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,628,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,536,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,692,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,608,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,484,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,506,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,888,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,698,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,641,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,582,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,602,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,615,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,574,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,548,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,541,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,643,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,469,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,553,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,536,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,598,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,449,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,496,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,468,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,570,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,410,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,550,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,688,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,580,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,515,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,532,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,528,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,561,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,561,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,694,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,527,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,657,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,631,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,601,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,657,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,595,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,691,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,599,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,470,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,540,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,565,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,527,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,435,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,436,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,483,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,417,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,447,0,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,594,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,493,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,632,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,585,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,2,585,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,555,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,489,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,784,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,749,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,717,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,527,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,765,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,558,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,560,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,567,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,584,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,1,483,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,554,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,551,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,458,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,506,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,511,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,548,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,586,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,2,452,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,493,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,536,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,419,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,485,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,473,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,548,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,386,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,331,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,522,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,743,1,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,2,2,2,610,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,643,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,564,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,631,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,1,2,1,573,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,716,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,1,616,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,586,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,1,2,1,581,1,Direct,Fearful,Forward,Direct_Fearful_Forward,2,2,1
5,1,2,2,2,576,1,Indirect,Fearful,Forward,Indirect_Fearful_Forward,2,2,1
5,1,2,2,2,508,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,652,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,2,2,2,540,1,Indirect,Fearful,Deviated,Indirect_Fearful_Deviated,4,2,2
5,1,1,2,2,509,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,2,2,549,0,Direct,Fearful,Deviated,Direct_Fearful_Deviated,4,2,2
5,1,1,1,1,577,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,697,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,551,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,2,655,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,2,1,2,594,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,1,450,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,1,1,1,540,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,510,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,531,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,1,1,1,544,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,1,1,2,418,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,2,1,2,448,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,399,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,1,1,2,471,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,1,1,2,478,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,2,1,2,513,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,553,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,432,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,430,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,500,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,1,1,1,583,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,547,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,438,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,476,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,482,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,457,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,378,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,533,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,1,725,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,737,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,474,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,557,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,528,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,1,632,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,446,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,633,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,566,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,591,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,1,1,1,512,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,442,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,630,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,2,1,2,614,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,553,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,2,450,0,Direct,Neutral,Deviated,Direct_Neutral_Deviated,3,1,2
5,1,2,1,2,446,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,1,547,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,545,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,513,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,485,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,2,1,2,554,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,485,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,548,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
5,1,1,1,2,686,0,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,548,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,1,657,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,592,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,2,1,2,604,1,Indirect,Neutral,Forward,Indirect_Neutral_Forward,1,1,1
5,1,1,1,1,611,1,Direct,Neutral,Forward,Direct_Neutral_Forward,1,1,1
5,1,2,1,2,537,1,Indirect,Neutral,Deviated,Indirect_Neutral_Deviated,3,1,2
